run_id,seed,repetition,case,expected_result,observed_result,matches_rule,record_count,provenance
conformance-20260723T020659Z,20260722,0,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260722,0,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260722,0,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260722,0,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260722,0,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260722,0,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260723,1,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260723,1,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260723,1,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260723,1,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260723,1,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260723,1,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260724,2,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260724,2,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260724,2,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260724,2,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260724,2,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260724,2,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260725,3,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260725,3,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260725,3,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260725,3,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260725,3,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260725,3,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260726,4,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260726,4,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260726,4,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260726,4,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260726,4,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260726,4,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260727,5,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260727,5,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260727,5,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260727,5,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260727,5,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260727,5,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260728,6,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260728,6,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260728,6,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260728,6,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260728,6,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260728,6,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260729,7,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260729,7,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260729,7,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260729,7,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260729,7,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260729,7,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260730,8,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260730,8,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260730,8,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260730,8,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260730,8,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260730,8,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260731,9,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260731,9,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260731,9,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260731,9,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260731,9,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260731,9,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260732,10,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260732,10,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260732,10,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260732,10,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260732,10,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260732,10,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260733,11,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260733,11,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260733,11,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260733,11,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260733,11,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260733,11,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260734,12,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260734,12,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260734,12,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260734,12,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260734,12,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260734,12,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260735,13,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260735,13,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260735,13,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260735,13,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260735,13,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260735,13,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260736,14,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260736,14,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260736,14,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260736,14,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260736,14,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260736,14,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260737,15,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260737,15,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260737,15,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260737,15,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260737,15,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260737,15,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260738,16,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260738,16,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260738,16,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260738,16,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260738,16,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260738,16,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260739,17,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260739,17,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260739,17,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260739,17,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260739,17,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260739,17,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260740,18,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260740,18,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260740,18,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260740,18,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260740,18,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260740,18,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260741,19,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260741,19,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260741,19,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260741,19,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260741,19,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260741,19,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260742,20,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260742,20,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260742,20,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260742,20,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260742,20,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260742,20,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260743,21,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260743,21,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260743,21,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260743,21,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260743,21,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260743,21,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260744,22,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260744,22,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260744,22,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260744,22,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260744,22,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260744,22,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260745,23,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260745,23,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260745,23,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260745,23,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260745,23,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260745,23,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260746,24,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260746,24,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260746,24,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260746,24,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260746,24,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260746,24,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260747,25,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260747,25,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260747,25,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260747,25,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260747,25,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260747,25,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260748,26,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260748,26,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260748,26,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260748,26,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260748,26,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260748,26,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260749,27,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260749,27,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260749,27,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260749,27,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260749,27,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260749,27,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260750,28,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260750,28,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260750,28,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260750,28,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260750,28,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260750,28,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260751,29,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260751,29,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260751,29,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260751,29,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260751,29,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260751,29,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260752,30,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260752,30,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260752,30,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260752,30,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260752,30,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260752,30,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260753,31,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260753,31,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260753,31,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260753,31,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260753,31,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260753,31,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260754,32,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260754,32,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260754,32,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260754,32,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260754,32,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260754,32,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260755,33,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260755,33,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260755,33,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260755,33,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260755,33,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260755,33,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260756,34,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260756,34,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260756,34,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260756,34,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260756,34,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260756,34,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260757,35,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260757,35,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260757,35,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260757,35,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260757,35,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260757,35,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260758,36,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260758,36,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260758,36,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260758,36,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260758,36,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260758,36,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260759,37,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260759,37,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260759,37,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260759,37,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260759,37,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260759,37,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260760,38,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260760,38,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260760,38,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260760,38,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260760,38,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260760,38,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260761,39,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260761,39,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260761,39,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260761,39,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260761,39,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260761,39,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260762,40,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260762,40,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260762,40,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260762,40,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260762,40,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260762,40,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260763,41,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260763,41,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260763,41,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260763,41,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260763,41,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260763,41,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260764,42,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260764,42,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260764,42,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260764,42,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260764,42,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260764,42,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260765,43,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260765,43,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260765,43,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260765,43,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260765,43,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260765,43,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260766,44,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260766,44,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260766,44,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260766,44,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260766,44,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260766,44,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260767,45,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260767,45,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260767,45,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260767,45,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260767,45,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260767,45,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260768,46,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260768,46,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260768,46,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260768,46,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260768,46,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260768,46,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260769,47,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260769,47,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260769,47,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260769,47,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260769,47,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260769,47,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260770,48,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260770,48,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260770,48,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260770,48,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260770,48,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260770,48,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260771,49,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260771,49,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260771,49,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260771,49,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260771,49,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260771,49,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260772,50,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260772,50,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260772,50,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260772,50,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260772,50,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260772,50,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260773,51,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260773,51,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260773,51,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260773,51,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260773,51,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260773,51,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260774,52,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260774,52,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260774,52,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260774,52,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260774,52,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260774,52,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260775,53,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260775,53,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260775,53,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260775,53,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260775,53,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260775,53,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260776,54,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260776,54,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260776,54,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260776,54,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260776,54,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260776,54,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260777,55,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260777,55,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260777,55,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260777,55,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260777,55,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260777,55,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260778,56,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260778,56,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260778,56,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260778,56,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260778,56,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260778,56,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260779,57,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260779,57,payload_modification,aborted,aborted,True,32,measured
